m,p,lambda,fam,T,Z,ratio,mu,dictatorship,maximal
5,0.285714285714,0.4,286332245,-0,3.464,0.901707621824,0.644076872732,0,"[(2, 3), (2, 4), (3, 4, 5)]"
5,0.285714285714,0.4,333141,-0,3.24,0.843398583923,0.602427559945,0,"[(2, 3), (2, 4), (3, 4), (2, 5)]"
5,0.285714285714,0.4,17110357,-0,3.4,0.88504789671,0.632177069078,0,"[(2, 3), (2, 4), (3, 4), (2, 5), (4, 5)]"
5,0.285714285714,0.4,84219221,-0,3.464,0.901707621824,0.644076872732,0,"[(2, 3), (3, 4), (2, 4, 5)]"
5,0.285714285714,0.4,1381717,-0,3.4,0.88504789671,0.632177069078,0,"[(2, 3), (2, 4), (3, 4), (2, 5), (3, 5)]"
5,0.285714285714,0.4,18158933,-0,3.56,0.926697209496,0.661926578211,0,"[(2, 3), (2, 4), (3, 4), (2, 5), (3, 5), (4, 5)]"
5,0.285714285714,0.4,286594389,-0,3.624,0.943356934611,0.673826381865,0,"[(2, 3), (2, 4), (2, 5), (3, 4, 5)]"
5,0.285714285714,0.4,85267797,-0,3.624,0.943356934611,0.673826381865,0,"[(2, 3), (3, 4), (3, 5), (2, 4, 5)]"
5,0.285714285714,0.4,353703253,-0,3.688,0.960016659725,0.685726185518,0,"[(2, 3), (2, 4, 5), (3, 4, 5)]"
5,0.285714285714,0.4,5576021,-0,3.464,0.901707621824,0.644076872732,0,"[(2, 4), (3, 4), (2, 3, 5)]"
5,0.285714285714,0.4,22353237,-0,3.624,0.943356934611,0.673826381865,0,"[(2, 4), (3, 4), (2, 3, 5), (4, 5)]"
5,0.285714285714,0.4,290788693,-0,3.688,0.960016659725,0.685726185518,0,"[(2, 4), (2, 3, 5), (3, 4, 5)]"
5,0.285714285714,0.4,89462101,-0,3.688,0.960016659725,0.685726185518,0,"[(3, 4), (2, 3, 5), (2, 4, 5)]"
5,0.285714285714,0.4,357897557,-0,3.752,0.97667638484,0.697625989171,0,"[(2, 3, 5), (2, 4, 5), (3, 4, 5)]"
5,0.285714285714,0.4,21845,-0,2.744,0.714285714286,0.510204081633,0,"[(2, 3, 4)]"
5,0.285714285714,0.4,87381,-0,3.144,0.818408996252,0.584577854465,0,"[(2, 3, 4), (5,)]"
5,0.285714285714,0.4,16864597,-0,3.304,0.860058309038,0.614327363599,0,"[(2, 3, 4), (4, 5)]"
5,0.285714285714,0.4,1135957,-0,3.304,0.860058309038,0.614327363599,0,"[(2, 3, 4), (3, 5)]"
5,0.285714285714,0.4,17913173,-0,3.464,0.901707621824,0.644076872732,0,"[(2, 3, 4), (3, 5), (4, 5)]"
5,0.285714285714,0.4,286348629,-0,3.528,0.918367346939,0.655976676385,0,"[(2, 3, 4), (3, 4, 5)]"
5,0.285714285714,0.4,349525,-0,3.304,0.860058309038,0.614327363599,0,"[(2, 3, 4), (2, 5)]"
5,0.285714285714,0.4,17126741,-0,3.464,0.901707621824,0.644076872732,0,"[(2, 3, 4), (2, 5), (4, 5)]"
5,0.285714285714,0.4,84235605,-0,3.528,0.918367346939,0.655976676385,0,"[(2, 3, 4), (2, 4, 5)]"
5,0.285714285714,0.4,1398101,-0,3.464,0.901707621824,0.644076872732,0,"[(2, 3, 4), (2, 5), (3, 5)]"
5,0.285714285714,0.4,18175317,-0,3.624,0.943356934611,0.673826381865,0,"[(2, 3, 4), (2, 5), (3, 5), (4, 5)]"
5,0.285714285714,0.4,286610773,-0,3.688,0.960016659725,0.685726185518,0,"[(2, 3, 4), (2, 5), (3, 4, 5)]"
5,0.285714285714,0.4,85284181,-0,3.688,0.960016659725,0.685726185518,0,"[(2, 3, 4), (3, 5), (2, 4, 5)]"
5,0.285714285714,0.4,353719637,-0,3.752,0.97667638484,0.697625989171,0,"[(2, 3, 4), (2, 4, 5), (3, 4, 5)]"
5,0.285714285714,0.4,5592405,-0,3.528,0.918367346939,0.655976676385,0,"[(2, 3, 4), (2, 3, 5)]"
5,0.285714285714,0.4,22369621,-0,3.688,0.960016659725,0.685726185518,0,"[(2, 3, 4), (2, 3, 5), (4, 5)]"
5,0.285714285714,0.4,290805077,-0,3.752,0.97667638484,0.697625989171,0,"[(2, 3, 4), (2, 3, 5), (3, 4, 5)]"
5,0.285714285714,0.4,89478485,-0,3.752,0.97667638484,0.697625989171,0,"[(2, 3, 4), (2, 3, 5), (2, 4, 5)]"
5,0.285714285714,0.4,357913941,-0,3.816,0.993336109954,0.709525792824,0,"[(2, 3, 4), (2, 3, 5), (2, 4, 5), (3, 4, 5)]"
5,0.285714285714,0.4,1431655765,-0,3.8416,1,0.714285714286,1,"[(2, 3, 4, 5)]"
5,0.285714285714,0.4,3,-0,1.4,0.36443148688,0.260308204915,0,"[(1,)]"
5,0.285714285714,0.4,65539,-0,1.8,0.468554768846,0.334681977747,0,"[(1,), (5,)]"
5,0.285714285714,0.4,196611,-0,1.96,0.510204081633,0.36443148688,0,"[(1, 5)]"
5,0.285714285714,0.4,259,-0,1.8,0.468554768846,0.334681977747,0,"[(1,), (4,)]"
5,0.285714285714,0.4,65795,-0,2.2,0.572678050812,0.40905575058,0,"[(1,), (4,), (5,)]"
5,0.285714285714,0.4,16843011,-0,2.36,0.614327363599,0.438805259713,0,"[(1,), (4, 5)]"
5,0.285714285714,0.4,196867,-0,2.36,0.614327363599,0.438805259713,0,"[(4,), (1, 5)]"
5,0.285714285714,0.4,16974083,-0,2.52,0.655976676385,0.468554768846,0,"[(1, 5), (4, 5)]"
5,0.285714285714,0.4,771,-0,1.96,0.510204081633,0.36443148688,0,"[(1, 4)]"
5,0.285714285714,0.4,66307,-0,2.36,0.614327363599,0.438805259713,0,"[(1, 4), (5,)]"
5,0.285714285714,0.4,16843523,-0,2.52,0.655976676385,0.468554768846,0,"[(1, 4), (4, 5)]"
5,0.285714285714,0.4,197379,-0,2.52,0.655976676385,0.468554768846,0,"[(1, 4), (1, 5)]"
5,0.285714285714,0.4,16974595,-0,2.68,0.697625989171,0.498304277979,0,"[(1, 4), (1, 5), (4, 5)]"
5,0.285714285714,0.4,50529027,-0,2.744,0.714285714286,0.510204081633,0,"[(1, 4, 5)]"
5,0.285714285714,0.4,19,-0,1.8,0.468554768846,0.334681977747,0,"[(1,), (3,)]"
5,0.285714285714,0.4,65555,-0,2.2,0.572678050812,0.40905575058,0,"[(1,), (3,), (5,)]"
5,0.285714285714,0.4,1114131,-0,2.36,0.614327363599,0.438805259713,0,"[(1,), (3, 5)]"
5,0.285714285714,0.4,196627,-0,2.36,0.614327363599,0.438805259713,0,"[(3,), (1, 5)]"
5,0.285714285714,0.4,1245203,-0,2.52,0.655976676385,0.468554768846,0,"[(1, 5), (3, 5)]"
5,0.285714285714,0.4,275,-0,2.2,0.572678050812,0.40905575058,0,"[(1,), (3,), (4,)]"
5,0.285714285714,0.4,65811,-0,2.6,0.676801332778,0.483429523413,0,"[(1,), (3,), (4,), (5,)]"
5,0.285714285714,0.4,16843027,-0,2.76,0.718450645564,0.513179032546,0,"[(1,), (3,), (4, 5)]"
5,0.285714285714,0.4,1114387,-0,2.76,0.718450645564,0.513179032546,0,"[(1,), (4,), (3, 5)]"
5,0.285714285714,0.4,17891603,-0,2.92,0.760099958351,0.542928541679,0,"[(1,), (3, 5), (4, 5)]"
5,0.285714285714,0.4,196883,-0,2.76,0.718450645564,0.513179032546,0,"[(3,), (4,), (1, 5)]"
5,0.285714285714,0.4,16974099,-0,2.92,0.760099958351,0.542928541679,0,"[(3,), (1, 5), (4, 5)]"
5,0.285714285714,0.4,1245459,-0,2.92,0.760099958351,0.542928541679,0,"[(4,), (1, 5), (3, 5)]"
5,0.285714285714,0.4,18022675,-0,3.08,0.801749271137,0.572678050812,0,"[(1, 5), (3, 5), (4, 5)]"
5,0.285714285714,0.4,4371,-0,2.36,0.614327363599,0.438805259713,0,"[(1,), (3, 4)]"
5,0.285714285714,0.4,69907,-0,2.76,0.718450645564,0.513179032546,0,"[(1,), (3, 4), (5,)]"
5,0.285714285714,0.4,16847123,-0,2.92,0.760099958351,0.542928541679,0,"[(1,), (3, 4), (4, 5)]"
5,0.285714285714,0.4,1118483,-0,2.92,0.760099958351,0.542928541679,0,"[(1,), (3, 4), (3, 5)]"
5,0.285714285714,0.4,17895699,-0,3.08,0.801749271137,0.572678050812,0,"[(1,), (3, 4), (3, 5), (4, 5)]"
5,0.285714285714,0.4,286331155,-0,3.144,0.818408996252,0.584577854465,0,"[(1,), (3, 4, 5)]"
5,0.285714285714,0.4,200979,-0,2.92,0.760099958351,0.542928541679,0,"[(3, 4), (1, 5)]"
5,0.285714285714,0.4,16978195,-0,3.08,0.801749271137,0.572678050812,0,"[(3, 4), (1, 5), (4, 5)]"
5,0.285714285714,0.4,1249555,-0,3.08,0.801749271137,0.572678050812,0,"[(3, 4), (1, 5), (3, 5)]"
5,0.285714285714,0.4,18026771,-0,3.24,0.843398583923,0.602427559945,0,"[(3, 4), (1, 5), (3, 5), (4, 5)]"
5,0.285714285714,0.4,286462227,-0,3.304,0.860058309038,0.614327363599,0,"[(1, 5), (3, 4, 5)]"
5,0.285714285714,0.4,787,-0,2.36,0.614327363599,0.438805259713,0,"[(3,), (1, 4)]"
5,0.285714285714,0.4,66323,-0,2.76,0.718450645564,0.513179032546,0,"[(3,), (1, 4), (5,)]"
5,0.285714285714,0.4,16843539,-0,2.92,0.760099958351,0.542928541679,0,"[(3,), (1, 4), (4, 5)]"
5,0.285714285714,0.4,1114899,-0,2.92,0.760099958351,0.542928541679,0,"[(1, 4), (3, 5)]"
5,0.285714285714,0.4,17892115,-0,3.08,0.801749271137,0.572678050812,0,"[(1, 4), (3, 5), (4, 5)]"
5,0.285714285714,0.4,197395,-0,2.92,0.760099958351,0.542928541679,0,"[(3,), (1, 4), (1, 5)]"
5,0.285714285714,0.4,16974611,-0,3.08,0.801749271137,0.572678050812,0,"[(3,), (1, 4), (1, 5), (4, 5)]"
5,0.285714285714,0.4,50529043,-0,3.144,0.818408996252,0.584577854465,0,"[(3,), (1, 4, 5)]"
5,0.285714285714,0.4,1245971,-0,3.08,0.801749271137,0.572678050812,0,"[(1, 4), (1, 5), (3, 5)]"
5,0.285714285714,0.4,18023187,-0,3.24,0.843398583923,0.602427559945,0,"[(1, 4), (1, 5), (3, 5), (4, 5)]"
5,0.285714285714,0.4,51577619,-0,3.304,0.860058309038,0.614327363599,0,"[(3, 5), (1, 4, 5)]"
5,0.285714285714,0.4,4883,-0,2.52,0.655976676385,0.468554768846,0,"[(1, 4), (3, 4)]"
5,0.285714285714,0.4,70419,-0,2.92,0.760099958351,0.542928541679,0,"[(1, 4), (3, 4), (5,)]"
5,0.285714285714,0.4,16847635,-0,3.08,0.801749271137,0.572678050812,0,"[(1, 4), (3, 4), (4, 5)]"
5,0.285714285714,0.4,1118995,-0,3.08,0.801749271137,0.572678050812,0,"[(1, 4), (3, 4), (3, 5)]"
5,0.285714285714,0.4,17896211,-0,3.24,0.843398583923,0.602427559945,0,"[(1, 4), (3, 4), (3, 5), (4, 5)]"
5,0.285714285714,0.4,286331667,-0,3.304,0.860058309038,0.614327363599,0,"[(1, 4), (3, 4, 5)]"
5,0.285714285714,0.4,201491,-0,3.08,0.801749271137,0.572678050812,0,"[(1, 4), (3, 4), (1, 5)]"
5,0.285714285714,0.4,16978707,-0,3.24,0.843398583923,0.602427559945,0,"[(1, 4), (3, 4), (1, 5), (4, 5)]"
5,0.285714285714,0.4,50533139,-0,3.304,0.860058309038,0.614327363599,0,"[(3, 4), (1, 4, 5)]"
5,0.285714285714,0.4,1250067,-0,3.24,0.843398583923,0.602427559945,0,"[(1, 4), (3, 4), (1, 5), (3, 5)]"
5,0.285714285714,0.4,18027283,-0,3.4,0.88504789671,0.632177069078,0,"[(1, 4), (3, 4), (1, 5), (3, 5), (4, 5)]"
5,0.285714285714,0.4,286462739,-0,3.464,0.901707621824,0.644076872732,0,"[(1, 4), (1, 5), (3, 4, 5)]"
5,0.285714285714,0.4,51581715,-0,3.464,0.901707621824,0.644076872732,0,"[(3, 4), (3, 5), (1, 4, 5)]"
5,0.285714285714,0.4,320017171,-0,3.528,0.918367346939,0.655976676385,0,"[(1, 4, 5), (3, 4, 5)]"
5,0.285714285714,0.4,51,-0,1.96,0.510204081633,0.36443148688,0,"[(1, 3)]"
5,0.285714285714,0.4,65587,-0,2.36,0.614327363599,0.438805259713,0,"[(1, 3), (5,)]"
5,0.285714285714,0.4,1114163,-0,2.52,0.655976676385,0.468554768846,0,"[(1, 3), (3, 5)]"
5,0.285714285714,0.4,196659,-0,2.52,0.655976676385,0.468554768846,0,"[(1, 3), (1, 5)]"
5,0.285714285714,0.4,1245235,-0,2.68,0.697625989171,0.498304277979,0,"[(1, 3), (1, 5), (3, 5)]"
5,0.285714285714,0.4,3342387,-0,2.744,0.714285714286,0.510204081633,0,"[(1, 3, 5)]"
5,0.285714285714,0.4,307,-0,2.36,0.614327363599,0.438805259713,0,"[(1, 3), (4,)]"
5,0.285714285714,0.4,65843,-0,2.76,0.718450645564,0.513179032546,0,"[(1, 3), (4,), (5,)]"
5,0.285714285714,0.4,16843059,-0,2.92,0.760099958351,0.542928541679,0,"[(1, 3), (4, 5)]"
5,0.285714285714,0.4,1114419,-0,2.92,0.760099958351,0.542928541679,0,"[(1, 3), (4,), (3, 5)]"
5,0.285714285714,0.4,17891635,-0,3.08,0.801749271137,0.572678050812,0,"[(1, 3), (3, 5), (4, 5)]"
5,0.285714285714,0.4,196915,-0,2.92,0.760099958351,0.542928541679,0,"[(1, 3), (4,), (1, 5)]"
5,0.285714285714,0.4,16974131,-0,3.08,0.801749271137,0.572678050812,0,"[(1, 3), (1, 5), (4, 5)]"
5,0.285714285714,0.4,1245491,-0,3.08,0.801749271137,0.572678050812,0,"[(1, 3), (4,), (1, 5), (3, 5)]"
5,0.285714285714,0.4,18022707,-0,3.24,0.843398583923,0.602427559945,0,"[(1, 3), (1, 5), (3, 5), (4, 5)]"
5,0.285714285714,0.4,3342643,-0,3.144,0.818408996252,0.584577854465,0,"[(4,), (1, 3, 5)]"
5,0.285714285714,0.4,20119859,-0,3.304,0.860058309038,0.614327363599,0,"[(1, 3, 5), (4, 5)]"
5,0.285714285714,0.4,4403,-0,2.52,0.655976676385,0.468554768846,0,"[(1, 3), (3, 4)]"
5,0.285714285714,0.4,69939,-0,2.92,0.760099958351,0.542928541679,0,"[(1, 3), (3, 4), (5,)]"
5,0.285714285714,0.4,16847155,-0,3.08,0.801749271137,0.572678050812,0,"[(1, 3), (3, 4), (4, 5)]"
5,0.285714285714,0.4,1118515,-0,3.08,0.801749271137,0.572678050812,0,"[(1, 3), (3, 4), (3, 5)]"
5,0.285714285714,0.4,17895731,-0,3.24,0.843398583923,0.602427559945,0,"[(1, 3), (3, 4), (3, 5), (4, 5)]"
5,0.285714285714,0.4,286331187,-0,3.304,0.860058309038,0.614327363599,0,"[(1, 3), (3, 4, 5)]"
5,0.285714285714,0.4,201011,-0,3.08,0.801749271137,0.572678050812,0,"[(1, 3), (3, 4), (1, 5)]"
5,0.285714285714,0.4,16978227,-0,3.24,0.843398583923,0.602427559945,0,"[(1, 3), (3, 4), (1, 5), (4, 5)]"
5,0.285714285714,0.4,1249587,-0,3.24,0.843398583923,0.602427559945,0,"[(1, 3), (3, 4), (1, 5), (3, 5)]"
5,0.285714285714,0.4,18026803,-0,3.4,0.88504789671,0.632177069078,0,"[(1, 3), (3, 4), (1, 5), (3, 5), (4, 5)]"
5,0.285714285714,0.4,286462259,-0,3.464,0.901707621824,0.644076872732,0,"[(1, 3), (1, 5), (3, 4, 5)]"
5,0.285714285714,0.4,3346739,-0,3.304,0.860058309038,0.614327363599,0,"[(3, 4), (1, 3, 5)]"
5,0.285714285714,0.4,20123955,-0,3.464,0.901707621824,0.644076872732,0,"[(3, 4), (1, 3, 5), (4, 5)]"
5,0.285714285714,0.4,288559411,-0,3.528,0.918367346939,0.655976676385,0,"[(1, 3, 5), (3, 4, 5)]"
5,0.285714285714,0.4,819,-0,2.52,0.655976676385,0.468554768846,0,"[(1, 3), (1, 4)]"
5,0.285714285714,0.4,66355,-0,2.92,0.760099958351,0.542928541679,0,"[(1, 3), (1, 4), (5,)]"
5,0.285714285714,0.4,16843571,-0,3.08,0.801749271137,0.572678050812,0,"[(1, 3), (1, 4), (4, 5)]"
5,0.285714285714,0.4,1114931,-0,3.08,0.801749271137,0.572678050812,0,"[(1, 3), (1, 4), (3, 5)]"
5,0.285714285714,0.4,17892147,-0,3.24,0.843398583923,0.602427559945,0,"[(1, 3), (1, 4), (3, 5), (4, 5)]"
5,0.285714285714,0.4,197427,-0,3.08,0.801749271137,0.572678050812,0,"[(1, 3), (1, 4), (1, 5)]"
5,0.285714285714,0.4,16974643,-0,3.24,0.843398583923,0.602427559945,0,"[(1, 3), (1, 4), (1, 5), (4, 5)]"
5,0.285714285714,0.4,50529075,-0,3.304,0.860058309038,0.614327363599,0,"[(1, 3), (1, 4, 5)]"
5,0.285714285714,0.4,1246003,-0,3.24,0.843398583923,0.602427559945,0,"[(1, 3), (1, 4), (1, 5), (3, 5)]"
5,0.285714285714,0.4,18023219,-0,3.4,0.88504789671,0.632177069078,0,"[(1, 3), (1, 4), (1, 5), (3, 5), (4, 5)]"
5,0.285714285714,0.4,51577651,-0,3.464,0.901707621824,0.644076872732,0,"[(1, 3), (3, 5), (1, 4, 5)]"
5,0.285714285714,0.4,3343155,-0,3.304,0.860058309038,0.614327363599,0,"[(1, 4), (1, 3, 5)]"
5,0.285714285714,0.4,20120371,-0,3.464,0.901707621824,0.644076872732,0,"[(1, 4), (1, 3, 5), (4, 5)]"
5,0.285714285714,0.4,53674803,-0,3.528,0.918367346939,0.655976676385,0,"[(1, 3, 5), (1, 4, 5)]"
5,0.285714285714,0.4,4915,-0,2.68,0.697625989171,0.498304277979,0,"[(1, 3), (1, 4), (3, 4)]"
5,0.285714285714,0.4,70451,-0,3.08,0.801749271137,0.572678050812,0,"[(1, 3), (1, 4), (3, 4), (5,)]"
5,0.285714285714,0.4,16847667,-0,3.24,0.843398583923,0.602427559945,0,"[(1, 3), (1, 4), (3, 4), (4, 5)]"
5,0.285714285714,0.4,1119027,-0,3.24,0.843398583923,0.602427559945,0,"[(1, 3), (1, 4), (3, 4), (3, 5)]"
5,0.285714285714,0.4,17896243,-0,3.4,0.88504789671,0.632177069078,0,"[(1, 3), (1, 4), (3, 4), (3, 5), (4, 5)]"
5,0.285714285714,0.4,286331699,-0,3.464,0.901707621824,0.644076872732,0,"[(1, 3), (1, 4), (3, 4, 5)]"
5,0.285714285714,0.4,201523,-0,3.24,0.843398583923,0.602427559945,0,"[(1, 3), (1, 4), (3, 4), (1, 5)]"
5,0.285714285714,0.4,16978739,-0,3.4,0.88504789671,0.632177069078,0,"[(1, 3), (1, 4), (3, 4), (1, 5), (4, 5)]"
5,0.285714285714,0.4,50533171,-0,3.464,0.901707621824,0.644076872732,0,"[(1, 3), (3, 4), (1, 4, 5)]"
5,0.285714285714,0.4,1250099,-0,3.4,0.88504789671,0.632177069078,0,"[(1, 3), (1, 4), (3, 4), (1, 5), (3, 5)]"
5,0.285714285714,0.4,18027315,-0,3.56,0.926697209496,0.661926578211,0,"[(1, 3), (1, 4), (3, 4), (1, 5), (3, 5), (4, 5)]"
5,0.285714285714,0.4,286462771,-0,3.624,0.943356934611,0.673826381865,0,"[(1, 3), (1, 4), (1, 5), (3, 4, 5)]"
5,0.285714285714,0.4,51581747,-0,3.624,0.943356934611,0.673826381865,0,"[(1, 3), (3, 4), (3, 5), (1, 4, 5)]"
5,0.285714285714,0.4,320017203,-0,3.688,0.960016659725,0.685726185518,0,"[(1, 3), (1, 4, 5), (3, 4, 5)]"
5,0.285714285714,0.4,3347251,-0,3.464,0.901707621824,0.644076872732,0,"[(1, 4), (3, 4), (1, 3, 5)]"
5,0.285714285714,0.4,20124467,-0,3.624,0.943356934611,0.673826381865,0,"[(1, 4), (3, 4), (1, 3, 5), (4, 5)]"
5,0.285714285714,0.4,288559923,-0,3.688,0.960016659725,0.685726185518,0,"[(1, 4), (1, 3, 5), (3, 4, 5)]"
5,0.285714285714,0.4,53678899,-0,3.688,0.960016659725,0.685726185518,0,"[(3, 4), (1, 3, 5), (1, 4, 5)]"
5,0.285714285714,0.4,322114355,-0,3.752,0.97667638484,0.697625989171,0,"[(1, 3, 5), (1, 4, 5), (3, 4, 5)]"
5,0.285714285714,0.4,13107,-0,2.744,0.714285714286,0.510204081633,0,"[(1, 3, 4)]"
5,0.285714285714,0.4,78643,-0,3.144,0.818408996252,0.584577854465,0,"[(1, 3, 4), (5,)]"
5,0.285714285714,0.4,16855859,-0,3.304,0.860058309038,0.614327363599,0,"[(1, 3, 4), (4, 5)]"
5,0.285714285714,0.4,1127219,-0,3.304,0.860058309038,0.614327363599,0,"[(1, 3, 4), (3, 5)]"
5,0.285714285714,0.4,17904435,-0,3.464,0.901707621824,0.644076872732,0,"[(1, 3, 4), (3, 5), (4, 5)]"
5,0.285714285714,0.4,286339891,-0,3.528,0.918367346939,0.655976676385,0,"[(1, 3, 4), (3, 4, 5)]"
5,0.285714285714,0.4,209715,-0,3.304,0.860058309038,0.614327363599,0,"[(1, 3, 4), (1, 5)]"
5,0.285714285714,0.4,16986931,-0,3.464,0.901707621824,0.644076872732,0,"[(1, 3, 4), (1, 5), (4, 5)]"
5,0.285714285714,0.4,50541363,-0,3.528,0.918367346939,0.655976676385,0,"[(1, 3, 4), (1, 4, 5)]"
5,0.285714285714,0.4,1258291,-0,3.464,0.901707621824,0.644076872732,0,"[(1, 3, 4), (1, 5), (3, 5)]"
5,0.285714285714,0.4,18035507,-0,3.624,0.943356934611,0.673826381865,0,"[(1, 3, 4), (1, 5), (3, 5), (4, 5)]"
5,0.285714285714,0.4,286470963,-0,3.688,0.960016659725,0.685726185518,0,"[(1, 3, 4), (1, 5), (3, 4, 5)]"
5,0.285714285714,0.4,51589939,-0,3.688,0.960016659725,0.685726185518,0,"[(1, 3, 4), (3, 5), (1, 4, 5)]"
5,0.285714285714,0.4,320025395,-0,3.752,0.97667638484,0.697625989171,0,"[(1, 3, 4), (1, 4, 5), (3, 4, 5)]"
5,0.285714285714,0.4,3355443,-0,3.528,0.918367346939,0.655976676385,0,"[(1, 3, 4), (1, 3, 5)]"
5,0.285714285714,0.4,20132659,-0,3.688,0.960016659725,0.685726185518,0,"[(1, 3, 4), (1, 3, 5), (4, 5)]"
5,0.285714285714,0.4,288568115,-0,3.752,0.97667638484,0.697625989171,0,"[(1, 3, 4), (1, 3, 5), (3, 4, 5)]"
5,0.285714285714,0.4,53687091,-0,3.752,0.97667638484,0.697625989171,0,"[(1, 3, 4), (1, 3, 5), (1, 4, 5)]"
5,0.285714285714,0.4,322122547,-0,3.816,0.993336109954,0.709525792824,0,"[(1, 3, 4), (1, 3, 5), (1, 4, 5), (3, 4, 5)]"
5,0.285714285714,0.4,858993459,-0,3.8416,1,0.714285714286,1,"[(1, 3, 4, 5)]"
5,0.285714285714,0.4,7,-0,1.8,0.468554768846,0.334681977747,0,"[(1,), (2,)]"
5,0.285714285714,0.4,65543,-0,2.2,0.572678050812,0.40905575058,0,"[(1,), (2,), (5,)]"
5,0.285714285714,0.4,327687,-0,2.36,0.614327363599,0.438805259713,0,"[(1,), (2, 5)]"
5,0.285714285714,0.4,196615,-0,2.36,0.614327363599,0.438805259713,0,"[(2,), (1, 5)]"
5,0.285714285714,0.4,458759,-0,2.52,0.655976676385,0.468554768846,0,"[(1, 5), (2, 5)]"
5,0.285714285714,0.4,263,-0,2.2,0.572678050812,0.40905575058,0,"[(1,), (2,), (4,)]"
5,0.285714285714,0.4,65799,-0,2.6,0.676801332778,0.483429523413,0,"[(1,), (2,), (4,), (5,)]"
5,0.285714285714,0.4,16843015,-0,2.76,0.718450645564,0.513179032546,0,"[(1,), (2,), (4, 5)]"
5,0.285714285714,0.4,327943,-0,2.76,0.718450645564,0.513179032546,0,"[(1,), (4,), (2, 5)]"
5,0.285714285714,0.4,17105159,-0,2.92,0.760099958351,0.542928541679,0,"[(1,), (2, 5), (4, 5)]"
5,0.285714285714,0.4,196871,-0,2.76,0.718450645564,0.513179032546,0,"[(2,), (4,), (1, 5)]"
5,0.285714285714,0.4,16974087,-0,2.92,0.760099958351,0.542928541679,0,"[(2,), (1, 5), (4, 5)]"
5,0.285714285714,0.4,459015,-0,2.92,0.760099958351,0.542928541679,0,"[(4,), (1, 5), (2, 5)]"
5,0.285714285714,0.4,17236231,-0,3.08,0.801749271137,0.572678050812,0,"[(1, 5), (2, 5), (4, 5)]"
5,0.285714285714,0.4,1287,-0,2.36,0.614327363599,0.438805259713,0,"[(1,), (2, 4)]"
5,0.285714285714,0.4,66823,-0,2.76,0.718450645564,0.513179032546,0,"[(1,), (2, 4), (5,)]"
5,0.285714285714,0.4,16844039,-0,2.92,0.760099958351,0.542928541679,0,"[(1,), (2, 4), (4, 5)]"
5,0.285714285714,0.4,328967,-0,2.92,0.760099958351,0.542928541679,0,"[(1,), (2, 4), (2, 5)]"
5,0.285714285714,0.4,17106183,-0,3.08,0.801749271137,0.572678050812,0,"[(1,), (2, 4), (2, 5), (4, 5)]"
5,0.285714285714,0.4,84215047,-0,3.144,0.818408996252,0.584577854465,0,"[(1,), (2, 4, 5)]"
5,0.285714285714,0.4,197895,-0,2.92,0.760099958351,0.542928541679,0,"[(2, 4), (1, 5)]"
5,0.285714285714,0.4,16975111,-0,3.08,0.801749271137,0.572678050812,0,"[(2, 4), (1, 5), (4, 5)]"
5,0.285714285714,0.4,460039,-0,3.08,0.801749271137,0.572678050812,0,"[(2, 4), (1, 5), (2, 5)]"
5,0.285714285714,0.4,17237255,-0,3.24,0.843398583923,0.602427559945,0,"[(2, 4), (1, 5), (2, 5), (4, 5)]"
5,0.285714285714,0.4,84346119,-0,3.304,0.860058309038,0.614327363599,0,"[(1, 5), (2, 4, 5)]"
5,0.285714285714,0.4,775,-0,2.36,0.614327363599,0.438805259713,0,"[(2,), (1, 4)]"
5,0.285714285714,0.4,66311,-0,2.76,0.718450645564,0.513179032546,0,"[(2,), (1, 4), (5,)]"
5,0.285714285714,0.4,16843527,-0,2.92,0.760099958351,0.542928541679,0,"[(2,), (1, 4), (4, 5)]"
5,0.285714285714,0.4,328455,-0,2.92,0.760099958351,0.542928541679,0,"[(1, 4), (2, 5)]"
5,0.285714285714,0.4,17105671,-0,3.08,0.801749271137,0.572678050812,0,"[(1, 4), (2, 5), (4, 5)]"
5,0.285714285714,0.4,197383,-0,2.92,0.760099958351,0.542928541679,0,"[(2,), (1, 4), (1, 5)]"
5,0.285714285714,0.4,16974599,-0,3.08,0.801749271137,0.572678050812,0,"[(2,), (1, 4), (1, 5), (4, 5)]"
5,0.285714285714,0.4,50529031,-0,3.144,0.818408996252,0.584577854465,0,"[(2,), (1, 4, 5)]"
5,0.285714285714,0.4,459527,-0,3.08,0.801749271137,0.572678050812,0,"[(1, 4), (1, 5), (2, 5)]"
5,0.285714285714,0.4,17236743,-0,3.24,0.843398583923,0.602427559945,0,"[(1, 4), (1, 5), (2, 5), (4, 5)]"
5,0.285714285714,0.4,50791175,-0,3.304,0.860058309038,0.614327363599,0,"[(2, 5), (1, 4, 5)]"
5,0.285714285714,0.4,1799,-0,2.52,0.655976676385,0.468554768846,0,"[(1, 4), (2, 4)]"
5,0.285714285714,0.4,67335,-0,2.92,0.760099958351,0.542928541679,0,"[(1, 4), (2, 4), (5,)]"
5,0.285714285714,0.4,16844551,-0,3.08,0.801749271137,0.572678050812,0,"[(1, 4), (2, 4), (4, 5)]"
5,0.285714285714,0.4,329479,-0,3.08,0.801749271137,0.572678050812,0,"[(1, 4), (2, 4), (2, 5)]"
